datetime,G1_ZoneTemp_mean,G1_ZoneTemp_std,G1_ZoneTemp_range,G2_HeadTemp_mean,G2_HeadTemp_std,G2_HeadTemp_range,G3_MeltTemp_mean,G3_MeltTemp_std,G3_MeltTemp_range,G4_PressureTorque_mean,G4_PressureTorque_std,G4_PressureTorque_range,G5_CoolFlow_mean,G5_CoolFlow_std,G5_CoolFlow_range,passorfail
2020-10-30 07:54:29,224.75,11.299889379989523,30,206.16666666666666,74.76054366367923,201,259.25,27.11434122378783,75,49.09943333333333,31.812302216420754,67.8875,38.0,0.0,0,0.0
2020-10-30 07:54:34,224.75,11.299889379989523,30,206.0,74.68600939935136,201,259.0,27.193749281774295,75,49.10736666666666,31.817811602972043,67.8875,38.0,0.0,0,0.0
2020-10-30 07:54:39,224.5,10.965856099730654,29,205.83333333333334,74.6110283775499,201,259.0,27.193749281774295,75,49.1034,31.815056534393694,67.8875,37.0,0.0,0,0.0
2020-10-30 07:54:44,224.25,11.299889379989523,30,205.66666666666666,74.53559924999298,200,259.25,27.11434122378783,75,49.09943333333333,31.812302216420754,67.8875,37.0,0.0,0,0.0
2020-10-30 07:54:49,224.5,11.629703349613008,31,206.0,74.68600939935136,201,259.25,27.11434122378783,75,49.08883333333333,31.835655820932743,67.9312,37.0,0.0,0,0.0
2020-10-30 07:54:54,224.75,11.299889379989523,30,205.83333333333334,74.6110283775499,201,259.25,27.11434122378783,75,47.73256666666666,33.753610787226236,72.0,38.0,0.0,0,0.0
2020-10-30 07:54:59,224.5,11.629703349613008,31,206.0,74.68600939935136,201,259.25,27.11434122378783,75,47.73256666666666,33.753610787226236,72.0,37.0,0.0,0,0.0
2020-10-30 07:55:04,224.5,10.965856099730654,29,206.0,74.68600939935136,201,259.0,27.193749281774295,75,47.73256666666666,33.753610787226236,72.0,37.0,0.0,0,0.0
2020-10-30 07:55:09,224.25,11.299889379989523,30,206.0,74.68600939935136,201,259.0,27.193749281774295,75,47.73256666666666,33.753610787226236,72.0,38.0,0.0,0,0.0
2020-10-30 07:55:14,224.25,11.299889379989523,30,206.0,74.68600939935136,201,259.25,27.11434122378783,75,47.7405,33.759127365795464,72.0,38.0,0.0,0,0.0
2020-10-30 07:55:19,224.5,11.629703349613008,31,206.0,74.68600939935136,201,259.25,27.11434122378783,75,47.7286,33.750853558391675,72.0,37.0,0.0,0,0.0
2020-10-30 07:55:24,224.25,11.299889379989523,30,206.16666666666666,74.76054366367923,201,259.0,27.193749281774295,75,47.7286,33.750853558391675,72.0,37.0,0.0,0,0.0
2020-10-30 07:55:29,224.25,11.299889379989523,30,206.0,74.68600939935136,201,259.0,27.193749281774295,75,47.7405,33.759127365795464,72.0,37.0,0.0,0,0.0
2020-10-30 07:55:34,224.0,11.180339887498949,30,206.0,74.68600939935136,201,259.0,27.193749281774295,75,47.7286,33.750853558391675,72.0,37.0,0.0,0,0.0
2020-10-30 07:55:39,224.25,11.299889379989523,30,206.16666666666666,74.76054366367923,201,259.25,27.11434122378783,75,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 07:55:44,224.25,11.299889379989523,30,206.16666666666666,74.76054366367923,201,259.0,27.193749281774295,75,47.7286,33.750853558391675,72.0,38.0,0.0,0,0.0
2020-10-30 07:55:49,224.25,11.299889379989523,30,206.16666666666666,74.76054366367923,201,259.0,27.193749281774295,75,47.73256666666666,33.753610787226236,72.0,38.0,0.0,0,0.0
2020-10-30 07:55:54,224.0,11.180339887498949,30,206.16666666666666,74.76054366367923,201,259.0,27.193749281774295,75,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 07:55:59,224.0,11.180339887498949,30,206.16666666666666,74.76054366367923,201,259.0,27.193749281774295,75,47.7286,33.750853558391675,72.0,38.0,0.0,0,0.0
2020-10-30 07:56:04,224.25,11.299889379989523,30,206.33333333333334,74.83463250542641,201,259.0,27.193749281774295,75,47.72463333333334,33.748097036754864,72.0,38.0,0.0,0,0.0
2020-10-30 07:56:09,224.25,11.299889379989523,30,206.33333333333334,74.83463250542641,201,259.0,27.193749281774295,75,47.73256666666666,33.753610787226236,72.0,38.0,0.0,0,0.0
2020-10-30 07:56:14,224.25,11.299889379989523,30,206.16666666666666,74.76054366367923,201,259.0,27.193749281774295,75,47.7405,33.759127365795464,72.0,38.0,0.0,0,0.0
2020-10-30 07:56:19,224.25,11.299889379989523,30,206.16666666666666,74.76054366367923,201,259.0,27.193749281774295,75,47.73256666666666,33.753610787226236,72.0,37.0,0.0,0,0.0
2020-10-30 07:56:24,224.25,11.299889379989523,30,206.33333333333334,74.83463250542641,201,259.0,27.193749281774295,75,47.736533333333334,33.75636872308526,72.0,38.0,0.0,0,0.0
2020-10-30 07:56:29,224.0,11.180339887498949,30,206.33333333333334,74.83463250542641,201,259.0,27.193749281774295,75,47.7405,33.759127365795464,72.0,37.0,0.0,0,0.0
2020-10-30 07:56:34,224.25,11.519006033508273,31,206.33333333333334,74.83463250542641,201,259.0,27.193749281774295,75,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 07:56:39,224.25,11.519006033508273,31,206.5,74.90827724624296,201,259.0,27.193749281774295,75,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 07:56:44,224.5,11.629703349613008,31,206.33333333333334,74.83463250542641,201,259.0,27.193749281774295,75,47.73256666666666,33.753610787226236,72.0,38.0,0.0,0,0.0
2020-10-30 07:56:49,224.5,11.629703349613008,31,206.5,74.90827724624296,201,259.0,27.193749281774295,75,47.73256666666666,33.753610787226236,72.0,37.0,0.0,0,0.0
2020-10-30 07:56:54,224.25,11.519006033508273,31,206.5,74.90827724624296,201,259.0,27.193749281774295,75,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 07:56:59,224.25,11.519006033508273,31,206.33333333333334,74.83463250542641,201,259.0,27.193749281774295,75,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 07:57:04,224.25,11.519006033508273,31,206.5,74.90827724624296,201,259.0,27.193749281774295,75,47.736533333333334,33.75636872308526,72.0,38.0,0.0,0,0.0
2020-10-30 07:57:09,224.25,11.519006033508273,31,206.33333333333334,74.83463250542641,201,259.0,27.193749281774295,75,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 07:57:14,224.25,11.519006033508273,31,206.5,74.90827724624296,201,259.0,27.193749281774295,75,47.7286,33.750853558391675,72.0,37.0,0.0,0,0.0
2020-10-30 07:57:19,224.25,11.519006033508273,31,206.5,74.90827724624296,201,259.0,27.193749281774295,75,47.7405,33.759127365795464,72.0,37.0,0.0,0,0.0
2020-10-30 07:57:24,224.25,11.519006033508273,31,206.5,74.90827724624296,201,259.0,27.193749281774295,75,47.72463333333334,33.748097036754864,72.0,37.0,0.0,0,0.0
2020-10-30 07:57:29,224.25,11.519006033508273,31,206.5,74.90827724624296,201,259.0,27.193749281774295,75,47.7286,33.750853558391675,72.0,37.0,0.0,0,0.0
2020-10-30 07:57:34,224.25,11.519006033508273,31,206.5,74.90827724624296,201,259.0,27.193749281774295,75,47.73256666666666,33.753610787226236,72.0,37.0,0.0,0,0.0
2020-10-30 07:57:39,224.25,11.519006033508273,31,206.5,74.90827724624296,201,259.0,27.193749281774295,75,47.73256666666666,33.753610787226236,72.0,37.0,0.0,0,0.0
2020-10-30 07:57:44,224.25,11.519006033508273,31,206.5,74.90827724624296,201,259.0,27.193749281774295,75,47.736533333333334,33.75636872308526,72.0,38.0,0.0,0,0.0
2020-10-30 07:57:49,224.25,11.519006033508273,31,206.33333333333334,74.83463250542641,201,259.0,27.193749281774295,75,47.7286,33.750853558391675,72.0,38.0,0.0,0,0.0
2020-10-30 07:57:54,224.25,11.519006033508273,31,206.5,74.90827724624296,201,259.0,27.193749281774295,75,47.7286,33.750853558391675,72.0,38.0,0.0,0,0.0
2020-10-30 07:57:59,224.25,11.519006033508273,31,206.5,74.90827724624296,201,259.0,27.193749281774295,75,47.736533333333334,33.75636872308526,72.0,38.0,0.0,0,0.0
2020-10-30 07:58:04,224.25,11.519006033508273,31,206.33333333333334,74.83463250542641,201,259.0,27.193749281774295,75,47.7286,33.750853558391675,72.0,37.0,0.0,0,0.0
2020-10-30 07:58:09,224.25,11.519006033508273,31,206.33333333333334,74.83463250542641,201,259.0,27.193749281774295,75,47.73256666666666,33.753610787226236,72.0,38.0,0.0,0,0.0
2020-10-30 07:58:14,224.25,11.519006033508273,31,206.33333333333334,74.83463250542641,201,259.0,27.193749281774295,75,47.7405,33.759127365795464,72.0,37.0,0.0,0,0.0
2020-10-30 07:58:19,224.5,11.412712210513327,31,206.33333333333334,74.83463250542641,201,259.0,27.193749281774295,75,47.7286,33.750853558391675,72.0,37.0,0.0,0,0.0
2020-10-30 07:58:24,224.5,11.412712210513327,31,206.33333333333334,74.83463250542641,201,259.0,27.193749281774295,75,47.736533333333334,33.75636872308526,72.0,38.0,0.0,0,0.0
2020-10-30 07:58:29,224.75,11.519006033508273,31,206.5,74.90827724624296,201,259.0,27.193749281774295,75,47.73256666666666,33.753610787226236,72.0,38.0,0.0,0,0.0
2020-10-30 07:58:34,224.5,11.412712210513327,31,206.33333333333334,74.83463250542641,201,259.0,27.193749281774295,75,47.736533333333334,33.75636872308526,72.0,38.0,0.0,0,0.0
2020-10-30 07:58:39,224.5,11.412712210513327,31,206.5,74.90827724624296,201,259.0,27.193749281774295,75,47.7405,33.759127365795464,72.0,37.0,0.0,0,0.0
2020-10-30 07:58:44,224.75,11.519006033508273,31,206.33333333333334,74.83463250542641,201,259.0,27.193749281774295,75,47.72463333333334,33.748097036754864,72.0,37.0,0.0,0,0.0
2020-10-30 07:58:49,224.5,11.412712210513327,31,206.5,74.90827724624296,201,259.0,27.193749281774295,75,47.72463333333334,33.748097036754864,72.0,38.0,0.0,0,0.0
2020-10-30 07:58:54,224.5,11.412712210513327,31,206.33333333333334,74.83463250542641,201,259.0,27.193749281774295,75,47.73256666666666,33.753610787226236,72.0,38.0,0.0,0,0.0
2020-10-30 07:58:59,224.75,11.519006033508273,31,206.33333333333334,74.83463250542641,201,259.0,27.193749281774295,75,47.7286,33.750853558391675,72.0,38.0,0.0,0,0.0
2020-10-30 07:59:04,224.75,11.519006033508273,31,206.5,74.90827724624296,201,259.0,27.193749281774295,75,47.73256666666666,33.753610787226236,72.0,38.0,0.0,0,0.0
2020-10-30 07:59:09,224.75,11.519006033508273,31,206.5,74.90827724624296,201,259.0,27.193749281774295,75,47.7405,33.759127365795464,72.0,38.0,0.0,0,0.0
2020-10-30 07:59:14,224.5,11.191514642799696,30,206.5,74.90827724624296,201,259.0,27.193749281774295,75,47.7405,33.759127365795464,72.0,38.0,0.0,0,0.0
2020-10-30 07:59:19,224.5,11.412712210513327,31,206.33333333333334,74.83463250542641,201,259.0,27.193749281774295,75,47.736533333333334,33.75636872308526,72.0,38.0,0.0,0,0.0
2020-10-30 07:59:24,224.75,11.519006033508273,31,206.5,74.90827724624296,201,259.0,27.193749281774295,75,47.7405,33.759127365795464,72.0,38.0,0.0,0,0.0
2020-10-30 07:59:29,224.75,11.519006033508273,31,206.33333333333334,74.8346325054264,201,259.0,27.193749281774295,75,47.720666666666666,33.7453412224891,72.0,38.0,0.0,0,0.0
2020-10-30 07:59:34,224.75,11.519006033508273,31,206.33333333333334,74.8346325054264,201,259.0,27.193749281774295,75,47.73256666666666,33.753610787226236,72.0,37.0,0.0,0,0.0
2020-10-30 07:59:39,224.25,11.07643895843786,30,206.16666666666666,74.76054366367923,201,259.0,27.193749281774295,75,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 07:59:44,224.5,11.191514642799696,30,206.33333333333334,74.8346325054264,201,259.0,27.193749281774295,75,47.73256666666666,33.753610787226236,72.0,38.0,0.0,0,0.0
2020-10-30 07:59:49,224.5,10.735455276791944,29,206.16666666666666,74.76054366367923,201,259.0,27.193749281774295,75,47.73256666666666,33.753610787226236,72.0,38.0,0.0,0,0.0
2020-10-30 07:59:54,224.5,10.735455276791944,29,206.16666666666666,74.76054366367923,201,259.0,27.193749281774295,75,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 07:59:59,224.5,10.735455276791944,29,206.16666666666666,74.76054366367923,201,259.0,27.193749281774295,75,47.73256666666666,33.753610787226236,72.0,37.0,0.0,0,0.0
2020-10-30 08:00:04,224.5,10.735455276791944,29,206.0,74.68600939935136,201,259.0,27.193749281774295,75,47.7286,33.750853558391675,72.0,38.0,0.0,0,0.0
2020-10-30 08:00:09,224.5,10.735455276791944,29,206.16666666666666,74.76054366367923,201,259.0,27.193749281774295,75,47.7405,33.759127365795464,72.0,38.0,0.0,0,0.0
2020-10-30 08:00:14,224.75,10.848386976873567,29,206.0,74.68600939935136,201,259.0,27.193749281774295,75,47.7405,33.759127365795464,72.0,37.0,0.0,0,0.0
2020-10-30 08:00:19,224.75,11.07643895843786,30,206.0,74.68600939935136,201,259.0,27.193749281774295,75,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 08:00:24,224.5,10.735455276791944,29,206.0,74.68600939935136,201,258.75,26.845623479442605,74,47.7405,33.759127365795464,72.0,37.0,0.0,0,0.0
2020-10-30 08:00:29,224.5,10.735455276791944,29,206.0,74.68600939935136,201,259.0,27.193749281774295,75,47.7405,33.759127365795464,72.0,37.0,0.0,0,0.0
2020-10-30 08:00:34,224.5,10.735455276791944,29,206.0,74.68600939935136,201,258.75,26.845623479442605,74,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 08:00:39,224.75,10.848386976873567,29,206.0,74.68600939935136,201,259.0,27.193749281774295,75,47.7286,33.750853558391675,72.0,37.0,0.0,0,0.0
2020-10-30 08:00:44,225.0,11.180339887498949,30,206.0,74.68600939935136,201,259.0,27.193749281774295,75,47.7405,33.759127365795464,72.0,38.0,0.0,0,0.0
2020-10-30 08:00:49,224.75,11.07643895843786,30,206.0,74.68600939935136,201,259.0,27.193749281774295,75,47.73256666666666,33.753610787226236,72.0,38.0,0.0,0,0.0
2020-10-30 08:00:54,224.75,11.07643895843786,30,206.0,74.68600939935136,201,258.75,26.845623479442605,74,47.73256666666666,33.753610787226236,72.0,37.0,0.0,0,0.0
2020-10-30 08:00:59,224.75,10.848386976873567,29,206.0,74.68600939935136,201,259.0,27.193749281774295,75,47.73256666666666,33.753610787226236,72.0,37.0,0.0,0,0.0
2020-10-30 08:01:04,225.0,11.180339887498949,30,206.0,74.68600939935136,201,258.75,26.845623479442605,74,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 08:01:09,225.0,11.180339887498949,30,206.0,74.68600939935136,201,259.0,27.193749281774295,75,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 08:01:14,225.0,11.180339887498949,30,205.83333333333334,74.6110283775499,201,259.0,27.193749281774295,75,47.73256666666666,33.753610787226236,72.0,37.0,0.0,0,0.0
2020-10-30 08:01:19,225.0,11.180339887498949,30,205.83333333333334,74.6110283775499,201,259.0,27.193749281774295,75,47.73256666666666,33.753610787226236,72.0,37.0,0.0,0,0.0
2020-10-30 08:01:24,224.75,11.299889379989523,30,205.83333333333334,74.6110283775499,201,259.0,27.193749281774295,75,47.7286,33.750853558391675,72.0,37.0,0.0,0,0.0
2020-10-30 08:01:29,224.75,11.299889379989523,30,205.83333333333334,74.6110283775499,201,259.0,27.193749281774295,75,47.7286,33.750853558391675,72.0,37.0,0.0,0,0.0
2020-10-30 08:01:34,224.5,10.965856099730654,29,205.83333333333334,74.6110283775499,201,259.0,27.193749281774295,75,47.73256666666666,33.753610787226236,72.0,37.0,0.0,0,0.0
2020-10-30 08:01:39,224.5,10.965856099730654,29,205.83333333333334,74.6110283775499,201,259.0,27.193749281774295,75,47.72463333333334,33.748097036754864,72.0,37.0,0.0,0,0.0
2020-10-30 08:01:44,224.5,10.965856099730654,29,205.83333333333334,74.6110283775499,201,259.0,27.193749281774295,75,47.736533333333334,33.75636872308526,72.0,38.0,0.0,0,0.0
2020-10-30 08:01:49,224.5,10.965856099730654,29,206.0,74.68600939935136,201,259.0,27.193749281774295,75,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 08:01:54,224.5,10.965856099730654,29,206.0,74.68600939935136,201,259.0,27.193749281774295,75,47.7286,33.750853558391675,72.0,37.0,0.0,0,0.0
2020-10-30 08:01:59,224.5,10.965856099730654,29,206.0,74.68600939935136,201,259.0,27.193749281774295,75,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 08:02:04,224.75,11.299889379989523,30,206.0,74.68600939935136,201,259.0,27.193749281774295,75,47.73256666666666,33.753610787226236,72.0,37.0,0.0,0,0.0
2020-10-30 08:02:09,224.5,10.965856099730654,29,206.16666666666666,74.76054366367923,201,259.0,27.193749281774295,75,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 08:02:14,224.5,10.965856099730654,29,206.16666666666666,74.76054366367923,201,259.0,27.193749281774295,75,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 08:02:19,224.5,10.965856099730654,29,206.16666666666666,74.76054366367923,201,259.0,27.193749281774295,75,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 08:02:24,224.5,10.965856099730654,29,206.16666666666666,74.76054366367923,201,259.0,27.193749281774295,75,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 08:02:29,224.75,11.299889379989523,30,206.0,74.68600939935136,201,259.0,27.193749281774295,75,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 08:02:34,224.75,11.299889379989523,30,206.16666666666666,74.76054366367923,201,259.0,27.193749281774295,75,47.72463333333334,33.748097036754864,72.0,37.0,0.0,0,0.0
2020-10-30 08:02:39,224.25,10.848386976873567,29,206.16666666666666,74.76054366367923,201,259.0,27.193749281774295,75,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 08:02:44,224.75,11.299889379989523,30,206.16666666666666,74.76054366367923,201,259.0,27.193749281774295,75,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 08:02:49,224.75,11.299889379989523,30,206.33333333333334,74.8346325054264,201,259.0,27.193749281774295,75,47.7405,33.759127365795464,72.0,37.0,0.0,0,0.0
2020-10-30 08:02:54,224.75,11.299889379989523,30,206.5,74.90827724624296,201,259.0,27.193749281774295,75,47.7405,33.759127365795464,72.0,37.0,0.0,0,0.0
2020-10-30 08:02:59,224.75,11.299889379989523,30,206.5,74.90827724624296,201,259.0,27.193749281774295,75,47.73256666666666,33.753610787226236,72.0,37.0,0.0,0,0.0
2020-10-30 08:03:04,224.75,11.299889379989523,30,206.5,74.90827724624296,201,259.0,27.193749281774295,75,47.736533333333334,33.75636872308526,72.0,38.0,0.0,0,0.0
2020-10-30 08:03:09,224.5,11.191514642799696,30,206.5,74.90827724624296,201,259.0,27.193749281774295,75,47.7286,33.750853558391675,72.0,37.0,0.0,0,0.0
2020-10-30 08:03:14,224.5,11.191514642799696,30,206.33333333333334,74.83463250542641,201,259.0,27.193749281774295,75,47.73256666666666,33.753610787226236,72.0,38.0,0.0,0,0.0
2020-10-30 08:03:19,224.75,11.299889379989523,30,206.33333333333334,74.83463250542641,201,259.0,27.193749281774295,75,47.73256666666666,33.753610787226236,72.0,37.0,0.0,0,0.0
2020-10-30 08:03:24,224.5,11.191514642799696,30,206.16666666666666,74.76054366367923,201,259.0,27.193749281774295,75,47.7286,33.750853558391675,72.0,38.0,0.0,0,0.0
2020-10-30 08:03:29,224.5,11.191514642799696,30,206.16666666666666,74.76054366367923,201,259.0,27.193749281774295,75,47.720666666666666,33.7453412224891,72.0,38.0,0.0,0,0.0
2020-10-30 08:03:34,224.5,11.191514642799696,30,206.16666666666666,74.76054366367923,201,259.0,27.193749281774295,75,47.7286,33.750853558391675,72.0,37.0,0.0,0,0.0
2020-10-30 08:03:39,224.25,11.519006033508273,31,206.16666666666666,74.76054366367923,201,259.0,27.193749281774295,75,47.72463333333334,33.748097036754864,72.0,38.0,0.0,0,0.0
2020-10-30 08:03:44,224.25,11.519006033508273,31,206.16666666666666,74.76054366367923,201,259.0,27.193749281774295,75,47.72463333333334,33.748097036754864,72.0,38.0,0.0,0,0.0
2020-10-30 08:03:49,224.25,11.519006033508273,31,206.16666666666666,74.76054366367923,201,259.0,27.193749281774295,75,47.7286,33.750853558391675,72.0,37.0,0.0,0,0.0
2020-10-30 08:03:54,224.5,11.412712210513327,31,206.16666666666666,74.76054366367923,201,259.0,27.193749281774295,75,47.7405,33.759127365795464,72.0,37.0,0.0,0,0.0
2020-10-30 08:03:59,224.25,11.519006033508273,31,206.16666666666666,74.76054366367923,201,258.75,27.123559869604136,75,47.7167,33.742586115767715,72.0,37.0,0.0,0,0.0
2020-10-30 08:04:04,224.25,11.519006033508273,31,206.33333333333334,74.83463250542641,201,258.75,27.123559869604136,75,47.72463333333334,33.748097036754864,72.0,38.0,0.0,0,0.0
2020-10-30 08:04:09,224.5,11.412712210513327,31,206.16666666666666,74.76054366367923,201,259.0,27.193749281774295,75,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 08:04:14,224.5,11.412712210513327,31,206.33333333333334,74.83463250542641,201,259.0,27.193749281774295,75,47.73256666666666,33.753610787226236,72.0,37.0,0.0,0,0.0
2020-10-30 08:04:19,224.5,11.412712210513327,31,206.16666666666666,74.76054366367923,201,259.0,27.193749281774295,75,47.73256666666666,33.753610787226236,72.0,37.0,0.0,0,0.0
2020-10-30 08:04:24,224.5,11.412712210513327,31,206.16666666666666,74.76054366367923,201,259.0,27.193749281774295,75,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 08:04:29,224.5,11.412712210513327,31,206.33333333333334,74.83463250542641,201,258.75,27.123559869604136,75,47.73256666666666,33.753610787226236,72.0,37.0,0.0,0,0.0
2020-10-30 08:04:34,224.75,11.519006033508273,31,206.5,74.90827724624296,201,258.75,27.123559869604136,75,47.7286,33.750853558391675,72.0,37.0,0.0,0,0.0
2020-10-30 08:04:39,224.75,11.519006033508273,31,206.33333333333334,74.8346325054264,201,258.75,27.123559869604136,75,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 08:04:44,224.5,11.412712210513327,31,206.33333333333334,74.8346325054264,201,258.75,27.123559869604136,75,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 08:04:49,224.75,11.519006033508273,31,206.33333333333334,74.8346325054264,201,258.75,27.123559869604136,75,47.720666666666666,33.7453412224891,72.0,37.0,0.0,0,0.0
2020-10-30 08:04:54,224.75,11.519006033508273,31,206.33333333333334,74.8346325054264,201,258.75,27.123559869604136,75,47.744466666666675,33.76188671518357,72.0,37.0,0.0,0,0.0
2020-10-30 08:04:59,224.75,11.519006033508273,31,206.33333333333334,74.8346325054264,201,258.75,27.123559869604136,75,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 08:05:04,224.75,11.519006033508273,31,206.33333333333334,74.8346325054264,201,258.75,27.123559869604136,75,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 08:05:09,224.75,11.519006033508273,31,206.33333333333334,74.8346325054264,201,258.75,27.123559869604136,75,47.73256666666666,33.753610787226236,72.0,37.0,0.0,0,0.0
2020-10-30 08:05:14,224.75,11.519006033508273,31,206.33333333333334,74.8346325054264,201,258.75,27.123559869604136,75,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 08:05:19,224.75,11.519006033508273,31,206.33333333333334,74.8346325054264,201,258.75,27.123559869604136,75,47.72463333333334,33.748097036754864,72.0,37.0,0.0,0,0.0
2020-10-30 08:05:24,224.75,11.519006033508273,31,206.33333333333334,74.8346325054264,201,258.75,27.123559869604136,75,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 08:05:29,224.75,11.519006033508273,31,206.33333333333334,74.8346325054264,201,258.75,27.123559869604136,75,47.736533333333334,33.75636872308526,72.0,38.0,0.0,0,0.0
2020-10-30 08:05:34,224.75,11.519006033508273,31,206.33333333333334,74.8346325054264,201,258.75,27.123559869604136,75,47.7286,33.750853558391675,72.0,37.0,0.0,0,0.0
2020-10-30 08:05:39,224.75,11.519006033508273,31,206.33333333333334,74.8346325054264,201,258.75,27.123559869604136,75,47.7405,33.759127365795464,72.0,37.0,0.0,0,0.0
2020-10-30 08:05:44,224.75,11.519006033508273,31,206.33333333333334,74.8346325054264,201,258.75,27.123559869604136,75,47.7286,33.750853558391675,72.0,38.0,0.0,0,0.0
2020-10-30 08:05:49,225.0,11.180339887498949,30,206.33333333333334,74.8346325054264,201,258.75,27.123559869604136,75,47.73256666666666,33.753610787226236,72.0,38.0,0.0,0,0.0
2020-10-30 08:05:54,224.75,11.519006033508273,31,206.33333333333334,74.8346325054264,201,258.75,27.123559869604136,75,47.73256666666666,33.753610787226236,72.0,37.0,0.0,0,0.0
2020-10-30 08:05:59,224.75,11.519006033508273,31,206.33333333333334,74.8346325054264,201,258.75,27.123559869604136,75,47.7286,33.750853558391675,72.0,37.0,0.0,0,0.0
2020-10-30 08:06:04,224.75,11.519006033508273,31,206.33333333333334,74.8346325054264,201,258.75,27.123559869604136,75,47.73256666666666,33.753610787226236,72.0,37.0,0.0,0,0.0
2020-10-30 08:06:09,224.75,11.519006033508273,31,206.33333333333334,74.8346325054264,201,259.0,27.046256672597043,75,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 08:06:14,225.0,11.180339887498949,30,206.33333333333334,74.8346325054264,201,258.75,27.123559869604136,75,47.736533333333334,33.75636872308526,72.0,37.0,0.0,0,0.0
2020-10-30 08:06:19,225.0,11.180339887498949,30,206.33333333333334,74.8346325054264,201,258.75,27.123559869604136,75,47.73256666666666,33.753610787226236,72.0,37.0,0.0,0,0.0
2020-10-30 08:06:24,225.0,11.180339887498949,30,206.33333333333334,74.8346325054264,201,258.75,27.123559869604136,75,47.736533333333334,33.75636872308526,72.0,38.0,0.0,0,0.0
2020-10-30 08:06:29,225.0,11.180339887498949,30,206.33333333333334,74.8346325054264,201,258.75,27.123559869604136,75,47.736533333333334,33.75636872308526,72.0,38.0,0.0,0,0.0
2020-10-30 08:06:34,225.0,11.180339887498949,30,206.33333333333334,74.8346325054264,201,259.0,27.046256672597043,75,47.73256666666666,33.753610787226236,72.0,37.0,0.0,0,0.0
2020-10-30 08:06:39,224.75,10.848386976873567,29,206.33333333333334,74.8346325054264,201,259.0,27.046256672597043,75,47.7286,33.750853558391675,72.0,37.0,0.0,0,0.0
2020-10-30 08:06:44,224.75,10.848386976873567,29,206.33333333333334,74.8346325054264,201,259.0,27.046256672597043,75,47.736533333333334,33.75636872308526,72.0,38.0,0.0,0,0.0
2020-10-30 08:06:49,224.75,10.848386976873567,29,206.33333333333334,74.8346325054264,201,259.0,27.046256672597043,75,47.73256666666666,33.753610787226236,72.0,38.0,0.0,0,0.0
2020-10-30 08:06:54,224.75,10.848386976873567,29,206.33333333333334,74.8346325054264,201,259.0,27.046256672597043,75,47.7286,33.750853558391675,72.0,37.0,0.0,0,0.0
2020-10-30 08:06:59,224.5,10.735455276791944,29,206.16666666666666,74.76054366367923,201,259.0,27.046256672597043,75,47.7405,33.759127365795464,72.0,37.0,0.0,0,0.0
2020-10-30 08:07:04,224.5,10.735455276791944,29,206.16666666666666,74.76054366367923,201,259.0,27.046256672597043,75,47.7286,33.750853558391675,72.0,37.0,0.0,0,0.0
